Time Stamp,Confirmed,Recovered,Deaths,Samples Tested
2020-06-28T23:53:43.218340+05:30,16526,5202,237,81762
2020-06-28T23:54:18.089937+05:30,16526,5202,237,81763
2020-06-28T23:54:52.441267+05:30,16526,5202,237,81763
2020-06-28T23:55:27.014670+05:30,16526,5202,237,81764
2020-06-28T23:56:01.244272+05:30,16526,5202,237,81764
2020-06-28T23:56:35.693893+05:30,16526,5202,237,81765
2020-06-28T23:57:09.808664+05:30,16526,5202,237,81766
2020-06-28T23:57:44.190517+05:30,16526,5202,237,81766
2020-06-28T23:58:18.651984+05:30,16526,5202,237,81767
2020-06-28T23:58:53.038532+05:30,16526,5202,237,81767
2020-06-28T23:59:27.523850+05:30,16526,5202,237,81768
2020-06-29T00:00:02.221031+05:30,16526,5202,237,81768
2020-06-29T00:00:36.258234+05:30,16526,5568,237,81769
2020-06-29T00:01:10.706192+05:30,16527,5568,237,81770
2020-06-29T00:01:45.078137+05:30,16527,5568,237,81770
2020-06-29T00:02:19.451810+05:30,16527,5568,237,81770
2020-06-29T00:02:53.776559+05:30,16527,5568,237,81770
2020-06-29T00:03:28.072665+05:30,16527,5568,237,81771
2020-06-29T00:04:02.328196+05:30,16527,5568,237,81772
2020-06-29T00:04:36.861261+05:30,16527,5568,237,81772
2020-06-29T00:05:11.341579+05:30,16527,5568,237,81773
2020-06-29T00:05:46.322042+05:30,16528,5575,237,81775
2020-06-29T00:06:20.590328+05:30,16528,5575,237,81775
2020-06-29T00:06:55.029892+05:30,16529,5575,237,81777
2020-06-29T00:07:29.239665+05:30,16530,5575,237,81779
2020-06-29T00:08:03.702486+05:30,16530,5575,237,81779
2020-06-29T00:08:38.050022+05:30,16530,5575,237,81780
2020-06-29T00:09:12.116383+05:30,16530,5575,237,81780
2020-06-29T00:09:46.407454+05:30,16530,5575,237,81782
2020-06-29T00:10:20.983381+05:30,16530,5575,237,81782
2020-06-29T00:10:55.042408+05:30,16530,5575,237,81784
2020-06-29T00:11:29.987484+05:30,16531,5575,237,81786
2020-06-29T00:12:04.286136+05:30,16531,5575,237,81786
2020-06-29T00:12:38.434090+05:30,16532,5575,237,81789
2020-06-29T00:13:12.803145+05:30,16532,5575,237,81789
2020-06-29T00:13:47.258938+05:30,16532,5575,237,81791
2020-06-29T00:14:21.696715+05:30,16532,5575,237,81792
2020-06-29T00:14:56.180683+05:30,16533,5575,237,81794
2020-06-29T00:15:30.683496+05:30,16534,5575,237,81797
2020-06-29T00:16:05.254396+05:30,16535,5575,237,81799
2020-06-29T00:16:39.293524+05:30,16536,5575,237,81800
2020-06-29T00:17:13.838953+05:30,16537,5575,237,81803
2020-06-29T00:17:48.193682+05:30,16537,5575,237,81805
2020-06-29T00:18:22.438730+05:30,16538,5575,237,81806
2020-06-29T00:18:56.706074+05:30,16539,5575,237,81809
2020-06-29T00:19:31.111838+05:30,16540,5575,237,81810
2020-06-29T00:20:05.281242+05:30,16540,5575,237,81811
2020-06-29T00:20:39.723256+05:30,16540,5575,237,81811
2020-06-29T00:21:13.979788+05:30,16541,5575,237,81813
2020-06-29T00:21:48.050239+05:30,16542,5575,237,81816
2020-06-29T00:22:22.352275+05:30,16543,5575,237,81818
2020-06-29T00:22:57.286683+05:30,16544,5575,237,81820
2020-06-29T00:23:31.558901+05:30,16545,5575,237,81822
2020-06-29T00:24:05.751465+05:30,16546,5575,237,81824
2020-06-29T00:24:40.197767+05:30,16546,5575,237,81825
2020-06-29T00:25:14.614313+05:30,16547,5575,237,81826
2020-06-29T00:25:49.129287+05:30,16548,5575,237,81828
2020-06-29T00:26:23.592914+05:30,16548,5575,237,81828
2020-06-29T00:26:58.084009+05:30,16548,5575,237,81828
2020-06-29T00:27:32.516163+05:30,16548,5575,237,81828
2020-06-29T00:28:06.679011+05:30,16548,5575,237,81828
2020-06-29T00:28:41.614819+05:30,16548,5575,237,81828
2020-06-29T00:29:16.086621+05:30,16549,5575,237,81829
2020-06-29T00:29:50.493826+05:30,16549,5575,237,81830
2020-06-29T00:30:24.959551+05:30,16549,5575,237,81831
2020-06-29T00:30:59.154977+05:30,16549,5575,237,81831
2020-06-29T00:31:33.597613+05:30,16549,5575,237,81831
2020-06-29T00:32:07.760562+05:30,16549,5575,237,81831
2020-06-29T00:32:42.154101+05:30,16549,5575,237,81831
2020-06-29T00:33:16.474917+05:30,16549,5575,237,81831
2020-06-29T00:33:50.824069+05:30,16549,5575,237,81831
2020-06-29T00:34:25.556086+05:30,16549,5575,237,81831
2020-06-29T00:34:59.864723+05:30,16549,5575,237,81831
2020-06-29T00:35:34.489820+05:30,16549,5575,237,81831
2020-06-29T00:36:08.747007+05:30,16549,5575,237,81831
2020-06-29T00:36:43.030222+05:30,16549,5575,237,81831
2020-06-29T00:37:17.273888+05:30,16549,5575,237,81831
2020-06-29T00:37:51.406818+05:30,16549,5575,237,81831
2020-06-29T00:38:25.815808+05:30,16549,5575,237,81831
2020-06-29T00:39:00.065850+05:30,16549,5575,237,81831
2020-06-29T00:39:34.515208+05:30,16549,5575,237,81831
2020-06-29T00:40:09.455557+05:30,16549,5575,237,81831
2020-06-29T00:40:44.036518+05:30,16549,5575,237,81831
2020-06-29T00:41:18.555404+05:30,16549,5575,237,81831
2020-06-29T00:41:52.764397+05:30,16549,5575,237,81831
2020-06-29T00:42:26.987059+05:30,16549,5575,237,81831
2020-06-29T00:43:01.269525+05:30,16549,5575,237,81831
2020-06-29T00:43:35.625427+05:30,16549,5575,237,81832
2020-06-29T00:44:09.695893+05:30,16549,5575,237,81833
2020-06-29T00:44:43.923855+05:30,16549,5575,237,81834
2020-06-29T00:45:18.144517+05:30,16549,5575,237,81834
2020-06-29T00:45:52.912259+05:30,16549,5575,237,81835
2020-06-29T00:46:27.205390+05:30,16549,5575,237,81836
2020-06-29T00:47:01.403975+05:30,16549,5575,237,81837
2020-06-29T00:47:35.492030+05:30,16549,5575,237,81838
2020-06-29T00:48:09.731200+05:30,16549,5575,237,81839
2020-06-29T00:48:44.158125+05:30,16549,5575,237,81839
2020-06-29T00:49:18.296913+05:30,16549,5575,237,81840
2020-06-29T00:49:52.420253+05:30,16549,5575,237,81841
2020-06-29T00:50:26.830121+05:30,16549,5575,237,81841
2020-06-29T00:51:01.338123+05:30,16549,5575,237,81841
2020-06-29T00:51:36.283708+05:30,16549,5575,237,81841
2020-06-29T00:52:10.284077+05:30,16549,5575,237,81841
2020-06-29T00:52:44.558175+05:30,16549,5575,237,81841
2020-06-29T00:53:18.848659+05:30,16549,5575,237,81841
2020-06-29T00:53:53.149670+05:30,16549,5575,237,81841
2020-06-29T00:54:27.461037+05:30,16549,5575,237,81841
2020-06-29T00:55:01.771029+05:30,16549,5575,237,81841
2020-06-29T00:55:36.117046+05:30,16549,5575,237,81841
2020-06-29T00:56:10.502959+05:30,16549,5575,237,81841
2020-06-29T00:56:44.497833+05:30,16549,5575,237,81841
2020-06-29T00:57:19.101303+05:30,16549,5575,237,81841
2020-06-29T00:57:53.415210+05:30,16549,5575,237,81841
2020-06-29T00:58:27.760492+05:30,16549,5575,237,81841
2020-06-29T00:59:02.107118+05:30,16549,5575,237,81841
2020-06-29T00:59:36.505011+05:30,16549,5575,237,81841
2020-06-29T01:00:10.693322+05:30,16549,5575,237,81841
2020-06-29T01:00:45.218361+05:30,16549,5575,237,81841
2020-06-29T01:01:19.735668+05:30,16549,5575,237,81841
2020-06-29T01:01:54.561634+05:30,16549,5575,237,81841
2020-06-29T01:02:28.736781+05:30,16549,5575,237,81841
2020-06-29T01:03:03.569806+05:30,16549,5575,237,81841
2020-06-29T01:03:37.779029+05:30,16549,5575,237,81841
2020-06-29T01:04:11.920898+05:30,16549,5575,237,81841
2020-06-29T01:04:46.233648+05:30,16549,5575,237,81841
2020-06-29T01:05:20.459332+05:30,16549,5575,237,81841
2020-06-29T01:05:54.829222+05:30,16549,5575,237,81841
2020-06-29T01:06:29.303639+05:30,16549,5575,237,81841
2020-06-29T01:07:03.555783+05:30,16549,5575,237,81841
2020-06-29T01:07:37.864227+05:30,16549,5575,237,81841
2020-06-29T01:08:12.453409+05:30,16549,5575,237,81841
2020-06-29T01:08:47.338544+05:30,16549,5575,237,81841
2020-06-29T01:09:21.408568+05:30,16550,5575,237,81842
2020-06-29T01:09:55.656802+05:30,16550,5575,237,81842
2020-06-29T01:10:29.815682+05:30,16551,5575,237,81843
2020-06-29T01:11:03.910784+05:30,16551,5575,237,81843
2020-06-29T01:11:38.274214+05:30,16552,5575,237,81844
2020-06-29T01:12:12.382086+05:30,16552,5575,237,81844
2020-06-29T01:12:46.743071+05:30,16553,5575,237,81845
2020-06-29T01:13:21.042596+05:30,16553,5575,237,81845
2020-06-29T01:13:55.332326+05:30,16554,5575,237,81846
2020-06-29T01:14:30.120566+05:30,16554,5575,237,81846
2020-06-29T01:15:04.350217+05:30,16555,5575,237,81847
2020-06-29T01:15:38.688917+05:30,16555,5575,237,81847
2020-06-29T01:16:12.955876+05:30,16556,5575,237,81848
2020-06-29T01:16:47.483884+05:30,16556,5575,237,81848
2020-06-29T01:17:21.707219+05:30,16557,5575,237,81849
2020-06-29T01:17:56.066139+05:30,16557,5575,237,81849
2020-06-29T01:18:30.360002+05:30,16558,5575,237,81850
2020-06-29T01:19:04.673994+05:30,16558,5575,237,81850
2020-06-29T01:19:38.942078+05:30,16559,5575,237,81851
2020-06-29T01:20:13.624134+05:30,16559,5575,237,81851
2020-06-29T01:20:48.015723+05:30,16560,5575,237,81852
2020-06-29T01:21:22.145102+05:30,16560,5575,237,81852
2020-06-29T01:21:56.520428+05:30,16561,5575,237,81853
2020-06-29T01:22:30.835463+05:30,16562,5575,237,81854
2020-06-29T01:23:05.164310+05:30,16562,5575,237,81854
2020-06-29T01:23:39.467488+05:30,16563,5575,237,81855
2020-06-29T01:24:13.746557+05:30,16563,5575,237,81855
2020-06-29T01:24:48.137022+05:30,16564,5575,237,81856
2020-06-29T01:25:22.244059+05:30,16564,5575,237,81856
2020-06-29T01:25:57.231216+05:30,16564,5575,237,81856
2020-06-29T01:26:31.791087+05:30,16564,5575,237,81856
2020-06-29T01:27:06.972765+05:30,16564,5575,237,81856
2020-06-29T01:27:42.030870+05:30,16564,5575,237,81856
2020-06-29T01:28:16.612796+05:30,16564,5575,237,81856
2020-06-29T01:28:51.304704+05:30,16564,5575,237,81856
2020-06-29T01:29:25.571543+05:30,16564,5575,237,81856
2020-06-29T01:29:59.963743+05:30,16564,5575,237,81856
2020-06-29T01:30:34.601590+05:30,16564,5575,237,81856
2020-06-29T01:31:09.210283+05:30,16564,5575,237,81856
2020-06-29T01:31:44.181041+05:30,16564,5575,237,81856
2020-06-29T01:32:19.076580+05:30,16564,5575,237,81856
2020-06-29T01:32:53.225224+05:30,16564,5575,237,81856
2020-06-29T01:33:27.529198+05:30,16564,5575,237,81856
2020-06-29T01:34:01.977320+05:30,16564,5575,237,81856
2020-06-29T01:34:35.978514+05:30,16564,5575,237,81856
2020-06-29T01:35:10.379332+05:30,16564,5575,237,81856
2020-06-29T01:35:44.612311+05:30,16564,5575,237,81856
2020-06-29T01:36:19.001835+05:30,16564,5575,237,81856
2020-06-29T01:36:53.255043+05:30,16564,5575,237,81856
2020-06-29T01:37:28.446782+05:30,16564,5575,237,81856
2020-06-29T01:38:03.235923+05:30,16564,5575,237,81856
2020-06-29T01:38:37.896991+05:30,16564,5575,237,81856
2020-06-29T01:39:12.659113+05:30,16564,5575,237,81856
2020-06-29T01:39:47.386785+05:30,16564,5575,237,81856
2020-06-29T01:40:21.896410+05:30,16564,5575,237,81856
2020-06-29T01:40:56.096614+05:30,16564,5575,237,81856
2020-06-29T01:41:30.566646+05:30,16564,5575,237,81856
2020-06-29T01:42:04.757724+05:30,16564,5575,237,81856
2020-06-29T01:42:39.597286+05:30,16564,5575,237,81856
2020-06-29T01:43:14.885443+05:30,16564,5575,237,81856
2020-06-29T01:43:49.230597+05:30,16564,5575,237,81856
2020-06-29T01:44:23.800081+05:30,16564,5575,237,81856
2020-06-29T01:44:58.053868+05:30,16564,5575,237,81856
2020-06-29T01:45:32.440293+05:30,16564,5575,237,81856
2020-06-29T01:46:06.975924+05:30,16564,5575,237,81856
2020-06-29T01:46:41.670181+05:30,16564,5575,237,81856
2020-06-29T01:47:16.024178+05:30,16564,5575,237,81856
2020-06-29T01:47:50.722885+05:30,16564,5575,237,81856
2020-06-29T01:48:25.015239+05:30,16564,5575,237,81856
2020-06-29T01:48:59.940356+05:30,16564,5575,237,81856
2020-06-29T01:49:34.125118+05:30,16564,5575,237,81856
2020-06-29T01:50:08.415530+05:30,16564,5575,237,81856
2020-06-29T01:50:42.899540+05:30,16564,5575,237,81856
2020-06-29T01:51:17.273769+05:30,16564,5575,237,81856
2020-06-29T01:51:51.489691+05:30,16564,5575,237,81856
2020-06-29T01:52:25.822561+05:30,16564,5575,237,81856
2020-06-29T01:53:00.100263+05:30,16564,5575,237,81856
2020-06-29T01:53:36.869027+05:30,16564,5575,237,81856
2020-06-29T01:54:11.271357+05:30,16564,5575,237,81856
2020-06-29T01:54:46.129226+05:30,16564,5575,237,81856
2020-06-29T01:55:20.529884+05:30,16564,5575,237,81856
2020-06-29T01:55:54.872076+05:30,16564,5575,237,81856
2020-06-29T01:56:29.262946+05:30,16565,5575,237,81857
2020-06-29T01:57:03.451071+05:30,16565,5575,237,81857
2020-06-29T01:57:38.052297+05:30,16566,5575,237,81858
2020-06-29T01:58:12.848384+05:30,16566,5575,237,81858
2020-06-29T01:58:47.281301+05:30,16567,5575,237,81859
2020-06-29T01:59:21.509372+05:30,16567,5575,237,81859
2020-06-29T01:59:56.189068+05:30,16568,5575,237,81860
2020-06-29T02:00:31.409822+05:30,16568,5575,237,81860
2020-06-29T02:01:05.690297+05:30,16569,5575,237,81861
2020-06-29T02:01:39.988682+05:30,16569,5575,237,81861
2020-06-29T02:02:14.378348+05:30,16570,5575,237,81862
2020-06-29T02:02:48.644536+05:30,16570,5575,237,81862
2020-06-29T02:03:23.104432+05:30,16571,5575,237,81863
2020-06-29T02:03:57.388500+05:30,16571,5575,237,81863
2020-06-29T02:04:31.710463+05:30,16572,5575,237,81864
2020-06-29T02:05:06.032841+05:30,16572,5575,237,81864
2020-06-29T02:05:40.435752+05:30,16573,5575,237,81865
2020-06-29T02:06:15.112359+05:30,16573,5575,237,81865
2020-06-29T02:06:49.441509+05:30,16573,5575,237,81865
2020-06-29T02:07:23.721050+05:30,16574,5575,237,81866
2020-06-29T02:07:57.856384+05:30,16574,5575,237,81866
2020-06-29T02:08:32.347072+05:30,16575,5575,237,81867
2020-06-29T02:09:06.680399+05:30,16575,5575,237,81867
2020-06-29T02:09:41.076201+05:30,16576,5575,237,81868
2020-06-29T02:10:15.479399+05:30,16576,5575,237,81868
2020-06-29T02:10:49.769649+05:30,16577,5575,237,81869
2020-06-29T02:11:24.040170+05:30,16577,5575,237,81869
2020-06-29T02:11:58.599092+05:30,16578,5575,237,81870
2020-06-29T02:12:32.947381+05:30,16578,5575,237,81870
2020-06-29T02:13:07.397618+05:30,16578,5575,237,81870
2020-06-29T02:13:41.785719+05:30,16578,5575,237,81870
2020-06-29T02:14:16.029224+05:30,16578,5575,237,81870
2020-06-29T02:14:50.253020+05:30,16578,5575,237,81870
2020-06-29T02:15:24.613782+05:30,16578,5575,237,81870
2020-06-29T02:15:58.941329+05:30,16578,5575,237,81870
2020-06-29T02:16:33.101795+05:30,16578,5575,237,81870
2020-06-29T02:17:07.205463+05:30,16578,5575,237,81870
2020-06-29T02:17:42.074358+05:30,16578,5575,237,81870
2020-06-29T02:18:16.435788+05:30,16578,5575,237,81870
2020-06-29T02:18:50.921525+05:30,16578,5575,237,81870
2020-06-29T02:19:25.072587+05:30,16578,5575,237,81870
2020-06-29T02:19:59.401682+05:30,16578,5575,237,81870
2020-06-29T02:20:33.897773+05:30,16578,5575,237,81870
2020-06-29T02:21:08.049587+05:30,16578,5575,237,81870
2020-06-29T02:21:42.394269+05:30,16579,5575,237,81871
2020-06-29T02:22:16.679056+05:30,16579,5575,237,81871
2020-06-29T02:22:50.936505+05:30,16580,5575,237,81872
2020-06-29T02:23:25.827937+05:30,16580,5575,237,81872
2020-06-29T02:24:00.243099+05:30,16581,5575,237,81873
2020-06-29T02:24:34.377689+05:30,16582,5575,237,81874
2020-06-29T02:25:08.638670+05:30,16582,5575,237,81874
2020-06-29T02:25:42.913738+05:30,16582,5575,237,81874
2020-06-29T02:26:17.170455+05:30,16583,5575,237,81875
2020-06-29T02:26:51.705752+05:30,16584,5575,237,81876
2020-06-29T02:27:26.234035+05:30,16584,5575,237,81876
2020-06-29T02:28:00.645853+05:30,16585,5575,237,81877
2020-06-29T02:28:35.214505+05:30,16585,5575,237,81877
2020-06-29T02:29:10.146064+05:30,16586,5575,237,81878
2020-06-29T02:29:44.493103+05:30,16586,5575,237,81878
2020-06-29T02:30:19.130920+05:30,16586,5575,237,81878
2020-06-29T02:30:53.573960+05:30,16587,5575,237,81879
2020-06-29T02:31:27.954023+05:30,16587,5575,237,81879
2020-06-29T02:32:02.324810+05:30,16588,5575,237,81880
2020-06-29T02:32:36.624647+05:30,16588,5575,237,81880
2020-06-29T02:33:11.050264+05:30,16589,5575,237,81881
2020-06-29T02:33:45.604358+05:30,16589,5575,237,81881
2020-06-29T02:34:20.161828+05:30,16589,5575,237,81881
2020-06-29T02:34:55.253443+05:30,16590,5575,237,81882
2020-06-29T02:35:29.458221+05:30,16590,5575,237,81882
2020-06-29T02:36:03.692449+05:30,16591,5575,237,81883
2020-06-29T02:36:37.941222+05:30,16591,5575,237,81883
2020-06-29T02:37:12.243676+05:30,16592,5575,237,81884
2020-06-29T02:37:46.622553+05:30,16592,5575,237,81884
2020-06-29T02:38:20.978174+05:30,16592,5575,237,81884
2020-06-29T02:38:55.208786+05:30,16592,5575,237,81884
2020-06-29T02:39:29.780970+05:30,16592,5575,237,81884
2020-06-29T02:40:03.831360+05:30,16592,5575,237,81884
2020-06-29T02:40:38.524250+05:30,16592,5575,237,81884
2020-06-29T02:41:12.793215+05:30,16592,5575,237,81884
2020-06-29T02:41:47.074606+05:30,16592,5575,237,81884
2020-06-29T02:42:21.408366+05:30,16592,5575,237,81884
2020-06-29T02:42:55.708864+05:30,16593,5575,237,81885
2020-06-29T02:43:29.979183+05:30,16593,5575,237,81885
2020-06-29T02:44:04.173399+05:30,16593,5575,237,81885
2020-06-29T02:44:38.554785+05:30,16593,5575,237,81885
2020-06-29T02:45:12.975025+05:30,16593,5575,237,81885
2020-06-29T02:45:47.079161+05:30,16593,5575,237,81885
2020-06-29T02:46:21.824461+05:30,16593,5575,237,81885
2020-06-29T02:46:56.258849+05:30,16593,5575,237,81885
2020-06-29T02:47:30.495014+05:30,16593,5575,237,81885
2020-06-29T02:48:04.782685+05:30,16593,5575,237,81885
2020-06-29T02:48:39.125003+05:30,16593,5575,237,81886
2020-06-29T02:49:13.182076+05:30,16593,5575,237,81886
2020-06-29T02:49:47.683843+05:30,16593,5575,237,81886
2020-06-29T02:50:21.681700+05:30,16593,5575,237,81887
2020-06-29T02:50:56.148818+05:30,16593,5575,237,81888
2020-06-29T02:51:30.196790+05:30,16593,5575,237,81888
2020-06-29T02:52:05.052048+05:30,16593,5575,237,81889
2020-06-29T02:52:39.101252+05:30,16593,5575,237,81890
2020-06-29T02:53:13.230577+05:30,16593,5575,237,81890
2020-06-29T02:53:47.646825+05:30,16593,5575,237,81890
2020-06-29T02:54:22.077604+05:30,16593,5575,237,81891
2020-06-29T02:54:56.626974+05:30,16593,5575,237,81891
2020-06-29T02:55:31.084755+05:30,16593,5575,237,81891
2020-06-29T02:56:05.519136+05:30,16593,5575,237,81891
2020-06-29T02:56:40.033722+05:30,16593,5575,237,81891
2020-06-29T02:57:14.326716+05:30,16593,5575,237,81891
2020-06-29T02:57:49.363959+05:30,16593,5575,237,81891
2020-06-29T02:58:23.510567+05:30,16593,5575,237,81891
2020-06-29T02:58:58.216515+05:30,16593,5575,237,81891
2020-06-29T02:59:32.902345+05:30,16593,5575,237,81891
2020-06-29T03:00:07.755506+05:30,16593,5575,237,81891
2020-06-29T03:00:42.156742+05:30,16593,5575,237,81891
2020-06-29T03:01:16.508094+05:30,16593,5575,237,81891
2020-06-29T03:01:50.763131+05:30,16593,5575,237,81891
2020-06-29T03:02:24.920781+05:30,16593,5575,237,81891
2020-06-29T03:02:59.202488+05:30,16593,5575,237,81891
2020-06-29T03:03:34.085120+05:30,16593,5575,237,81891
2020-06-29T03:04:08.491450+05:30,16593,5575,237,81891
2020-06-29T03:04:42.687145+05:30,16593,5575,237,81891
2020-06-29T03:05:17.267832+05:30,16593,5575,237,81891
2020-06-29T03:05:51.434716+05:30,16593,5575,237,81891
2020-06-29T03:06:25.658625+05:30,16593,5575,237,81891
2020-06-29T03:06:59.947368+05:30,16593,5575,237,81891
2020-06-29T03:07:34.239871+05:30,16593,5575,237,81891
2020-06-29T03:08:08.565574+05:30,16593,5575,237,81891
2020-06-29T03:08:42.616233+05:30,16593,5575,237,81891
2020-06-29T03:09:17.297375+05:30,16593,5575,237,81891
2020-06-29T03:09:51.362720+05:30,16593,5575,237,81891
2020-06-29T03:10:26.001032+05:30,16593,5575,237,81891
2020-06-29T03:11:00.284825+05:30,16593,5575,237,81891
2020-06-29T03:11:34.678795+05:30,16593,5575,237,81891
2020-06-29T03:12:09.024441+05:30,16593,5575,237,81891
2020-06-29T03:12:43.326161+05:30,16593,5575,237,81891
2020-06-29T03:13:17.561379+05:30,16593,5575,237,81891
2020-06-29T03:13:51.615583+05:30,16593,5575,237,81891
2020-06-29T03:14:25.933243+05:30,16593,5575,237,81891
2020-06-29T03:15:00.856762+05:30,16593,5575,237,81891
2020-06-29T03:15:35.328687+05:30,16593,5575,237,81891
2020-06-29T03:16:09.738931+05:30,16593,5575,237,81891
2020-06-29T03:16:43.975660+05:30,16593,5575,237,81891
2020-06-29T03:17:18.447408+05:30,16593,5575,237,81891
2020-06-29T03:17:52.754763+05:30,16593,5575,237,81891
2020-06-29T03:18:27.038813+05:30,16593,5575,237,81891
2020-06-29T03:19:01.061523+05:30,16593,5575,237,81891
2020-06-29T03:19:35.342265+05:30,16593,5575,237,81891
2020-06-29T03:20:09.487628+05:30,16593,5575,237,81891
2020-06-29T03:20:44.619758+05:30,16593,5575,237,81891
2020-06-29T03:21:19.031945+05:30,16593,5575,237,81891
2020-06-29T03:21:53.362589+05:30,16593,5575,237,81891
2020-06-29T03:22:27.618692+05:30,16593,5575,237,81891
2020-06-29T03:23:02.143564+05:30,16593,5575,237,81891
2020-06-29T03:23:36.640324+05:30,16593,5575,237,81891
2020-06-29T03:24:10.990470+05:30,16593,5575,237,81891
2020-06-29T03:24:45.375862+05:30,16593,5575,237,81891
2020-06-29T03:25:19.467369+05:30,16593,5575,237,81891
2020-06-29T03:25:53.920673+05:30,16593,5575,237,81891
2020-06-29T03:26:28.746533+05:30,16593,5575,237,81891
2020-06-29T03:27:03.209176+05:30,16593,5575,237,81891
2020-06-29T03:27:37.691527+05:30,16593,5575,237,81891
2020-06-29T03:28:12.129998+05:30,16593,5575,237,81891
2020-06-29T03:28:46.649756+05:30,16593,5575,237,81891
2020-06-29T03:29:21.187457+05:30,16593,5575,237,81891
2020-06-29T03:29:55.953692+05:30,16593,5575,237,81891
2020-06-29T03:30:30.501429+05:30,16593,5575,237,81891
2020-06-29T03:31:05.278318+05:30,16593,5575,237,81891
2020-06-29T03:31:39.525316+05:30,16593,5575,237,81891
2020-06-29T03:32:14.520301+05:30,16593,5575,237,81891
2020-06-29T03:32:48.995544+05:30,16593,5575,237,81891
2020-06-29T03:33:23.447201+05:30,16593,5575,237,81891
2020-06-29T03:33:58.207248+05:30,16593,5575,237,81891
2020-06-29T03:34:32.743908+05:30,16593,5575,237,81891
2020-06-29T03:35:07.164114+05:30,16593,5575,237,81891
2020-06-29T03:35:41.657224+05:30,16593,5575,237,81891
2020-06-29T03:36:16.044589+05:30,16593,5575,237,81891
2020-06-29T03:36:50.462644+05:30,16593,5575,237,81891
2020-06-29T03:37:24.908173+05:30,16593,5575,237,81891
2020-06-29T03:37:59.840972+05:30,16593,5575,237,81891
2020-06-29T03:38:34.507959+05:30,16593,5575,237,81891
2020-06-29T03:39:09.209047+05:30,16593,5575,237,81891
2020-06-29T03:39:43.823272+05:30,16593,5575,237,81891
2020-06-29T03:40:18.229766+05:30,16593,5575,237,81891
2020-06-29T03:40:52.543409+05:30,16593,5575,237,81891
2020-06-29T03:41:27.055039+05:30,16593,5575,237,81891
2020-06-29T03:42:01.447717+05:30,16593,5575,237,81891
2020-06-29T03:42:35.837756+05:30,16593,5575,237,81891
2020-06-29T03:43:10.226927+05:30,16593,5575,237,81891
2020-06-29T03:43:44.868915+05:30,16593,5575,237,81891
2020-06-29T03:44:19.175506+05:30,16593,5575,237,81891
2020-06-29T03:44:53.467784+05:30,16593,5575,237,81891
2020-06-29T03:45:27.747203+05:30,16593,5575,237,81891
2020-06-29T03:46:02.126676+05:30,16593,5575,237,81891
2020-06-29T03:46:36.646140+05:30,16593,5575,237,81891
2020-06-29T03:47:10.859476+05:30,16593,5575,237,81891
2020-06-29T03:47:45.108989+05:30,16593,5575,237,81891
2020-06-29T03:48:19.415342+05:30,16593,5575,237,81891
2020-06-29T03:48:53.521709+05:30,16593,5575,237,81891
2020-06-29T03:49:28.248572+05:30,16593,5575,237,81891
2020-06-29T03:50:02.464322+05:30,16593,5575,237,81891
2020-06-29T03:50:36.752387+05:30,16593,5575,237,81891
2020-06-29T03:51:11.042442+05:30,16593,5575,237,81891
2020-06-29T03:51:45.348227+05:30,16593,5575,237,81891
2020-06-29T03:52:19.824633+05:30,16593,5575,237,81891
2020-06-29T03:52:54.450733+05:30,16593,5575,237,81891
2020-06-29T03:53:28.961725+05:30,16593,5575,237,81891
2020-06-29T03:54:03.497569+05:30,16593,5575,237,81891
2020-06-29T03:54:37.728677+05:30,16593,5575,237,81891
2020-06-29T03:55:12.865552+05:30,16593,5575,237,81891
2020-06-29T03:55:47.585991+05:30,16593,5575,237,81891
2020-06-29T03:56:22.131575+05:30,16593,5575,237,81891
2020-06-29T03:56:56.771840+05:30,16593,5575,237,81891
2020-06-29T03:57:31.231078+05:30,16593,5575,237,81891
2020-06-29T03:58:05.682223+05:30,16593,5575,237,81891
2020-06-29T03:58:39.991231+05:30,16593,5575,237,81891
2020-06-29T03:59:14.333742+05:30,16593,5575,237,81891
2020-06-29T03:59:48.455993+05:30,16593,5575,237,81891
2020-06-29T04:00:22.619793+05:30,16593,5575,237,81891
2020-06-29T04:00:57.180986+05:30,16593,5575,237,81891
2020-06-29T04:01:31.279695+05:30,16593,5575,237,81891
2020-06-29T04:02:05.578456+05:30,16593,5575,237,81891
2020-06-29T04:02:39.958268+05:30,16593,5575,237,81891
2020-06-29T04:03:14.215033+05:30,16593,5575,237,81891
2020-06-29T04:03:48.580767+05:30,16593,5575,237,81891
2020-06-29T04:04:22.796272+05:30,16593,5575,237,81891
2020-06-29T04:04:57.075568+05:30,16593,5575,237,81891
2020-06-29T04:05:31.390702+05:30,16593,5575,237,81891
2020-06-29T04:06:05.788612+05:30,16593,5575,237,81891
2020-06-29T04:06:40.437294+05:30,16593,5575,237,81891
2020-06-29T04:07:14.753618+05:30,16593,5575,237,81891
2020-06-29T04:07:49.177719+05:30,16593,5575,237,81891
2020-06-29T04:08:23.545925+05:30,16593,5575,237,81891
2020-06-29T04:08:57.656978+05:30,16593,5575,237,81891
2020-06-29T04:09:31.720940+05:30,16593,5575,237,81891
2020-06-29T04:10:05.980194+05:30,16593,5575,237,81891
2020-06-29T04:10:40.070684+05:30,16593,5575,237,81891
2020-06-29T04:11:14.437929+05:30,16593,5575,237,81891
